UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2016,1,88888,Total EPM,RI,,Final,51652.714,280645.513,439774,48980.596,310553.572,59127,8569.742,60729.812,1853,401.521,2207.391,1,109604.573,654136.288,500755
2016,1,0,Adjustment 2016,SC,,Final,102847.439,841423.389,689748,31731.979,279693.341,96119,22301.416,300871.918,978,0,0,0,156880.834,1421988.648,786845
2016,1,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,13569,103534,81180,3250,25842,9999,3332,55021,41,0,0,0,20151,184397,91220
2016,1,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,24956.659,274367.345,136086,13633.214,157353.599,31496,10454.715,201504.675,622,0,0,0,49044.588,633225.619,168204
2016,1,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Final,79804.901,750583.49,475126,42730.781,490101.216,91116,33241.477,615761.843,1554,0,0,0,155777.159,1856446.549,567796
2016,1,11118,Lockhart Power Co,SC,Investor Owned,Final,757.298,5626.43,4951,222.128,1600.592,1278,628.191,8462.22,9,0,0,0,1607.617,15689.242,6238
2016,1,14398,Palmetto Electric Coop Inc,SC,Cooperative,Final,7441.206,66079.471,59159,3745.869,35361.63,10280,632.198,7961.668,26,0,0,0,11819.273,109402.769,69465
2016,1,17539,South Carolina Electric&Gas Company,SC,Investor Owned,Final,105986,761372,600430,74204,681548,97845,35617,515929,778,0,0,0,215807,1958849,699053
2016,1,17543,South Carolina Public Service Authority,SC,State,Final,15704.536,155501.177,145208,12818.631,152526.505,28876,23474.345,478515.588,29,0,0,0,51997.512,786543.27,174113
2016,1,59647,Sunrun Inc.,SC,Behind the Meter,Final,1.53,5.096,25,0,0,0,0,0,0,0,0,0,1.53,5.096,25
2016,1,88888,Total EPM,SC,,Final,351068.569,2958492.398,2191913,182336.602,1824026.883,367009,129681.342,2184027.912,4037,0,0,0,663086.513,6966547.193,2562959
2016,1,0,Adjustment 2016,SD,,Final,13941.322,132899.566,84092,6953.336,72701.704,12650,2688.613,33895.505,1961,0,0,0,23583.271,239496.775,98703
2016,1,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1518.264,13113.903,8376,316.704,2705.377,1186,0.05,0.501,78,0,0,0,1835.018,15819.781,9640
2016,1,2285,City of Brookings - (SD),SD,Municipal,Final,1116,11185,9109,389,3852,1380,975,15181,164,0,0,0,2480,30218,10653
2016,1,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,1448.849,14794.988,6423,248.632,2499.309,620,1302.842,17291.111,173,0,0,0,3000.323,34585.408,7216
2016,1,11475,City of Madison - (SD),SD,Municipal,Final,299,2444,2777,143,1476,442,338,3480,70,0,0,0,780,7400,3289
2016,1,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Final,823,8697,6546,544,5967,1981,37,511,8,0,0,0,1404,15175,8535
2016,1,12341,MidAmerican Energy Co,SD,Investor Owned,Final,221.865,3134.204,3903,219.945,3318.362,891,370.627,8525.459,21,0,0,0,812.437,14978.025,4815
2016,1,13337,Nebraska Public Power District,SD,Political Subdivision,Final,183.99,2306.496,1112,128.675,1974.837,230,0,0,0,0,0,0,312.665,4281.333,1342
2016,1,13750,"Northern Electric Coop, Inc",SD,Cooperative,Final,1422.057,18070.006,5310,382.573,4522.953,701,662.054,8718.455,233,0,0,0,2466.684,31311.414,6244
2016,1,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Final,8236.549,69780.94,78895,7860.107,83628.633,11708,1981.707,25761.836,22,0,0,0,18078.363,179171.409,90625
2016,1,13809,NorthWestern Energy - (SD),SD,Investor Owned,Final,5349,62993,49919,5482,65760,12819,1638,25335,60,0,0,0,12469,154088,62798
2016,1,14232,Otter Tail Power Co,SD,Investor Owned,Final,1204.348,14114.141,8655,2027.951,28694.07,2740,0,0,0,0,0,0,3232.299,42808.211,11395
2016,1,15040,City of Pierre - (SD),SD,Municipal,Final,585.074,6197.169,6182,238.455,2348.481,987,504.326,6893.16,184,0,0,0,1327.855,15438.81,7353
2016,1,16286,Rosebud Electric Coop Inc,SD,Cooperative,Final,756,8544,4701,194,2328,739,1,11,2,0,0,0,951,10883,5442
2016,1,17267,Sioux Valley SW Elec Coop,SD,Cooperative,Final,3089.925,31054.477,17831,458.928,3692.014,1931,1833.228,25133.859,445,0,0,0,5382.081,59880.35,20207
2016,1,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,Final,2502.229,28013.395,14258,994.179,11899.487,1838,1759.124,22629.169,256,0,0,0,5255.532,62542.051,16352
2016,1,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,Final,7053.7,52904,54999,8159.5,65887,12877,1245.8,15005,5,0,0,0,16459,133796,67881
2016,1,19896,City of Volga - (SD),SD,Municipal,Final,115,961,889,19,162,123,290,3639,28,0,0,0,424,4762,1040
2016,1,20187,Watertown Municipal Utilities,SD,Municipal,Final,1020,12811,10345,858,12290,2367,597,9182,94,0,0,0,2475,34283,12806
2016,1,20401,West River Electric Assn Inc,SD,Cooperative,Final,2016.269,19020.746,14750,836.467,7955.971,1800,164.1,1792.886,16,0,0,0,3016.836,28769.603,16566
2016,1,27000,WAPA-- Western Area Power Administration,SD,Federal,Final,0,0,0,893.556,27411.118,18,0,0,0,0,0,0,893.556,27411.118,18
2016,1,88888,Total EPM,SD,,Final,52902.441,513039.031,389072,37348.008,411074.316,70028,16388.471,222985.941,3820,0,0,0,106638.92,1147099.288,462920
2016,1,0,Adjustment 2016,TN,,Final,109756.893,1119158.706,869880,80078.406,817931.204,192588,32371.488,545965.399,393,0,0,0,222206.787,2483055.309,1062861
2016,1,727,Appalachian Electric Coop,TN,Cooperative,Final,6720,63047,39316,2232,20115,6396,292,5484,5,0,0,0,9244,88646,45717
2016,1,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0.196,2.204,2,0.386,4.281,3,0.116,0.539,3,0,0,0,0.698,7.024,8
2016,1,2247,City of Bristol - (TN),TN,Municipal,Final,4450,48128,28549,2662,25950,4542,672,9104,11,0,0,0,7784,83182,33102
2016,1,3408,City of Chattanooga - (TN),TN,Municipal,Final,18223,172008,142541,17910,173653,23175,4410,67530,54,0,0,0,40543,413191,165770
2016,1,3704,City of Clarksville - (TN),TN,Municipal,Final,8824,83859,58907,4462,42150,7882,401,5456,5,0,0,0,13687,131465,66794
2016,1,3758,City of Cleveland - (TN),TN,Municipal,Final,3463,35068,26301,3076,31070,4594,1338,22238,17,0,0,0,7877,88376,30912
2016,1,3812,City of Clinton - (TN),TN,Municipal,Final,4253,40860,25232,1796,16287,4417,1044,17661,10,0,0,0,7093,74808,29659
2016,1,4624,Cumberland Elec Member Corp,TN,Cooperative,Final,16214,156317,81567,4738,41709,10489,2832,46775,27,0,0,0,23784,244801,92083
2016,1,5399,Duck River Elec Member Corp,TN,Cooperative,Final,10239,99514,61817,4428,40316,11051,1315,24683,9,0,0,0,15982,164513,72877
2016,1,7174,Gibson Electric Members Corp,TN,Cooperative,Final,4648,43248,28678,1542,13944,5696,637,12805,7,0,0,0,6827,69997,34381
2016,1,7625,City of Greeneville - (TN),TN,Municipal,Final,4541,47040,30714,2591,25036,7197,1707,27380,21,0,0,0,8839,99456,37932
2016,1,9777,Johnson City - (TN),TN,Municipal,Final,9021,88237,66334,6013,60004,10903,760,10126,18,0,0,0,15794,158367,77255
2016,1,10171,Kentucky Utilities Co,TN,Investor Owned,Final,0.989,14,4,0,0,0,0,0,0,0,0,0,0.989,14,4
2016,1,10331,Kingsport Power Co,TN,Investor Owned,Final,7877.245,95696.328,41419,3598.042,42705.523,5929,4556.675,76658.515,163,0,0,0,16031.962,215060.366,47511
2016,1,10421,Knoxville Utilities Board,TN,Municipal,Final,23918,242960,174757,18898,187691,23678,3478,59290,35,0,0,0,46294,489941,198470
2016,1,10906,City of Lenoir - (TN),TN,Municipal,Final,6982,73251,51048,5748,58930,11841,264,4061,7,0,0,0,12994,136242,62896
2016,1,12293,City of Memphis - (TN),TN,Municipal,Final,37397.4,403154.255,366671,34867.88,361313.962,43846,19858.523,286568.263,289,0,0,0,92123.803,1051036.48,410806
2016,1,12470,Middle Tennessee E M C,TN,Cooperative,Final,27503,283197,182037,16303,162976,26686,2510,45947,36,0,0,0,46316,492120,208759
2016,1,13216,Nashville Electric Service,TN,Municipal,Final,50823,472725,336571,48623,476372,42221,5350,86378,65,0,0,0,104796,1035475,378857
2016,1,17564,South Kentucky Rural E C C,TN,Cooperative,Final,12.847,110.504,150,5.549,45.264,29,7.876,64.474,3,0,0,0,26.272,220.242,182
2016,1,17694,Southwest Tennessee E M C,TN,Cooperative,Final,6319,58133,41941,2036,16628,7691,135,2387,1,0,0,0,8490,77148,49633
2016,1,18642,Tennessee Valley Authority,TN,Federal,Final,0,0,0,6292,110185,8,15391,436711,16,0,0,0,21683,546896,24
2016,1,19574,Upper Cumberland E M C,TN,Cooperative,Final,6302,61116,41308,2470,21879,7553,562,7601,9,0,0,0,9334,90596,48870
2016,1,19898,Volunteer Electric Coop,TN,Cooperative,Final,15304,147554,95273,5672,52477,18959,1111,15893,15,0,0,0,22087,215924,114247
2016,1,88888,Total EPM,TN,,Final,382792.57,3834397.997,2791017,276042.263,2799372.234,477374,101003.678,1816767.19,1219,0,0,0,759838.511,8450537.421,3269610
2016,1,0,Adjustment 2016,TX,,Final,1134580.437,10190261.473,8696939,731144.074,8674945.555,1178293,411750.255,7721354.59,100069,1129.491,14134,3,2278604.257,26600695.618,9975304
2016,1,5701,El Paso Electric Co,TX,Investor Owned,Final,18213,171704,275094,17485,225288,34397,4148,78553,40,0,0,0,39846,475545,309531
2016,1,16604,City of San Antonio - (TX),TX,Municipal,Final,75176.001,774279.989,702421,72158.897,875519.601,83957,4315.979,61931.111,57,0,0,0,151650.877,1711730.701,786435
2016,1,17698,Southwestern Electric Power Co,TX,Investor Owned,Final,17413,220437,148876,14267,185801,30487,14154,243062,4233,0,0,0,45834,649300,183596
2016,1,17718,Southwestern Public Service Co,TX,Investor Owned,Final,22685.504,238223,209981,19000.758,278663,58700,27183.111,664825,154,0,0,0,68869.373,1181711,268835
2016,1,55937,Entergy Texas Inc.,TX,Investor Owned,Final,47292.649,493108.672,379841,29437.84,378787.98,49551,33044.513,647562.012,5430,0,0,0,109775.002,1519458.664,434822
2016,1,57313,SolarCity Corporation,TX,Behind the Meter,Final,125.502,1368.054,2323,108.6,1338.724,1067,0,0,0,0,0,0,234.102,2706.778,3390
2016,1,59139,SunEdison LLC,TX,Behind the Meter,Final,0,0,0,5.926,95.049,2,0,0,0,0,0,0,5.926,95.049,2
2016,1,59579,Sunnova,TX,Behind the Meter,Final,2.585,19.387,25,0,0,0,0,0,0,0,0,0,2.585,19.387,25
2016,1,88888,Total EPM,TX,,Final,1315488.678,12089401.575,10415500,883608.095,10620438.909,1436454,494595.858,9417287.713,109983,1129.491,14134,3,2694822.122,32141262.197,11961940
2016,1,0,Adjustment 2016,UT,,Final,10194.027,115559.649,144664,8215.709,99046.571,18783,1727.898,27558.176,268,0.001,0.021,0,20137.635,242164.417,163715
2016,1,2010,City of Bountiful,UT,Municipal,Final,1328,13675,15451,674,7568,1386,155,2098,1,0,0,0,2157,23341,16838
2016,1,11135,City of Logan - (UT),UT,Municipal,Final,970,9733,17179,1482,18594,2383,681,9733,7,0,0,0,3133,38060,19569
2016,1,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Final,1141.358,20612.835,12531,2332.444,33114.066,3544,303.018,4108.146,850,0,0,0,3776.82,57835.047,16925
2016,1,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Final,39.002,572.213,210,35.9,456.834,121,7.655,88.171,20,0,0,0,82.557,1117.218,351
2016,1,13314,Navajo Tribal Utility Authority,UT,State,Final,71,622,976,101,772,116,0,0,0,0,0,0,172,1394,1092
2016,1,14354,PacifiCorp,UT,Investor Owned,Final,67220.899,606559.406,774332,59482.254,735404.728,85998,41229.124,725187.153,8045,455.69,4577.469,1,168387.967,2071728.756,868376
2016,1,15444,Provo City Corp,UT,Municipal,Final,2102,20425,31870,2669,31960,4247,608,10320,1,0,0,0,5379,62705,36118
2016,1,17845,City of Springville - (UT),UT,Municipal,Final,804.035,7619.811,10143,782.851,7183.728,1059,446.914,5466.317,2,0,0,0,2033.8,20269.856,11204
2016,1,17874,City of St George,UT,Municipal,Final,2281.079,24537.002,24238,2283.778,24760.974,4799,0,0,0,0,0,0,4564.857,49297.976,29037
2016,1,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,Final,502.308,4671.129,2963,124.372,1108.484,457,6.124,62.244,10,0,0,0,632.804,5841.857,3430
2016,1,20332,Wells Rural Electric Co,UT,Cooperative,Final,74,820,505,115,1480,205,57,869,4,0,0,0,246,3169,714
2016,1,22814,Raft Rural Elec Coop Inc,UT,Cooperative,Final,40.917,562.627,353,16.551,268.426,58,7.484,177.219,282,0,0,0,64.952,1008.272,693
2016,1,27000,WAPA-- Western Area Power Administration,UT,Federal,Final,0,0,0,113.703,4143.776,6,0,0,0,0,0,0,113.703,4143.776,6
2016,1,57313,SolarCity Corporation,UT,Behind the Meter,Final,0,0,0,6.496,25.302,2,0,0,0,0,0,0,6.496,25.302,2
2016,1,59624,"Vivint Solar, Inc.",UT,Behind the Meter,Final,5.287,24.053,70,0,0,0,0,0,0,0,0,0,5.287,24.053,70
2016,1,88888,Total EPM,UT,,Final,86773.912,825993.725,1035485,78435.058,965886.889,123164,45229.217,785667.426,9490,455.691,4577.49,1,210893.878,2582125.53,1168140
2016,1,0,Adjustment 2016,VA,,Final,62941.892,558584.238,457100,24484.929,259300.916,56802,13910.238,209719.534,464,0.001,0.092,0,101337.06,1027604.78,514366
2016,1,84,A & N Electric Coop,VA,Cooperative,Final,3395.674,28334.075,30912,1257.367,11010.331,3939,1180.987,13035.4,8,0,0,0,5834.028,52379.806,34859
2016,1,733,Appalachian Power Co,VA,Investor Owned,Final,88082,804744,449906,35880,400650,75542,31750,452214,1880,0,0,0,155712,1657608,527328
2016,1,10171,Kentucky Utilities Co,VA,Investor Owned,Final,5268,58651,23709,2327,27710,4538,900,10756,79,0,0,0,8495,97117,28326
2016,1,17066,Shenandoah Valley Elec Coop,VA,Cooperative,Final,15222.978,133910.019,72527,4552.056,49373.947,19167,4672.183,58201.001,89,0,0,0,24447.217,241484.967,91783
2016,1,19876,Virginia Electric & Power Co,VA,Investor Owned,Final,292485.861,2847116,2165109,288896.436,3647492,255375,42305.404,651233,605,1356.104,16725,1,625043.805,7162566,2421090
2016,1,19882,Virginia Tech Electric Service,VA,State,Final,561.466,4737.447,5290,2359.645,23819.12,1111,84.968,868.56,5,0,0,0,3006.079,29425.127,6406
2016,1,40228,Rappahannock Electric Coop,VA,Cooperative,Final,30097,267324,145033,3401,32948,13037,12067,163287,563,0,0,0,45565,463559,158633
2016,1,57313,SolarCity Corporation,VA,Behind the Meter,Final,1.187,11.858,45,0,0,0,0,0,0,0,0,0,1.187,11.858,45
2016,1,88888,Total EPM,VA,,Final,498056.058,4703412.637,3349631,363158.433,4452304.314,429511,106870.78,1559314.495,3693,1356.105,16725.092,1,969441.376,10731756.538,3782836
2016,1,0,Adjustment 2016,VT,,Final,3646.713,23171.941,39656,1797.469,12547.056,6128,981.446,6887.251,136,0,0,0,6425.628,42606.248,45920
2016,1,2548,City of Burlington Electric - (VT),VT,Municipal,Final,1188,7698,16680,2172,14977,3859,809,5613,12,0,0,0,4169,28288,20551
2016,1,7601,Green Mountain Power Corp,VT,Investor Owned,Final,26460,160344,220220,18817,133413,40064,10315,103120,72,0,0,0,55592,396877,260356
2016,1,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,Final,3861.306,20021.669,34184,1653.892,10094.938,4441,939.111,8829.939,13,0,0,0,6454.309,38946.546,38638
2016,1,59580,"SunPower Capital, LLC",VT,Behind the Meter,Final,24.87,72.9,296,0,0,0,0,0,0,0,0,0,24.87,72.9,296
2016,1,59738,"SunPower Capital Services, LLC",VT,Behind the Meter,Final,10.2,16.18,94,0,0,0,0,0,0,0,0,0,10.2,16.18,94
2016,1,88888,Total EPM,VT,,Final,35191.089,211324.69,311130,24440.361,171031.994,54492,13044.557,124450.19,233,0,0,0,72676.007,506806.874,365855
2016,1,0,Adjustment 2016,WA,,Final,71672.783,996254.469,583884,31905.438,521315.859,77861,32291.983,822360.467,15771,-0.455,-0.95,0,135869.749,2339929.845,677516
2016,1,1738,Bonneville Power Administration,WA,Federal,Final,0,0,0,3257.641,78190.935,7,3999.476,372078.874,3,0,0,0,7257.117,450269.809,10
2016,1,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,23624,265017,178399,9324,124109,16988,3426,59432,29,0,0,0,36374,448558,195416
2016,1,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Final,8140,103191,43534,3140,37787,5682,14258,333598,311,0,0,0,25538,474576,49527
2016,1,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,20.779,250.821,75,0.872,9.61,3,0.018,0.014,1,0,0,0,21.669,260.445,79
2016,1,14354,PacifiCorp,WA,Investor Owned,Final,17378.129,192966.38,108115,10374.986,126051.3,15973,4178.798,62680.57,5541,0,0,0,31931.913,381698.25,129629
2016,1,15500,Puget Sound Energy Inc,WA,Investor Owned,Final,131876.773,1190501.053,977566,83070.975,809897.06,130205,10152.48,107882.747,3423,37.242,391.2,1,225137.47,2108672.06,1111195
2016,1,16868,City of Seattle - (WA),WA,Municipal,Final,32312.809,337486.917,384320,36966.249,455117.707,42712,5571.814,71503.994,204,5.653,61.053,4,74856.525,864169.671,427240
2016,1,17470,PUD 1 of Snohomish County,WA,Political Subdivision,Final,36861,382831,308193,17529,205272,31162,3126,46157,74,0,0,0,57516,634260,339429
2016,1,18429,City of Tacoma - (WA),WA,Municipal,Final,17325.798,215820.172,138517,2746.226,32806.582,15374,11328.742,208902.022,2276,4.273,49.97,1,31405.039,457578.746,156168
2016,1,20169,Avista Corp,WA,Investor Owned,Final,27501.155,285299.31,218227,18667.203,184067.532,24839,4918.358,78562.069,908,0,0,0,51086.716,547928.911,243974
2016,1,57313,SolarCity Corporation,WA,Behind the Meter,Final,6.318,15.325,99,0,0,0,0,0,0,0,0,0,6.318,15.325,99
2016,1,88888,Total EPM,WA,,Final,366719.544,3969633.447,2940929,216982.59,2574624.585,360806,93251.669,2163157.757,28541,46.713,501.273,6,677000.516,8707917.062,3330282
2016,1,0,Adjustment 2016,WI,,Final,61071.965,516903.029,481942,25955.14,263209.78,53526,24842.887,342605.874,3264,0,0,0,111869.992,1122718.683,538732
2016,1,4247,Consolidated Water Power Co,WI,Investor Owned,Final,5.281,67.57,84,7.02,118.629,19,3927.525,84640.529,4,0,0,0,3939.826,84826.728,107
2016,1,4715,Dahlberg Light & Power Co,WI,Investor Owned,Final,926.766,7069.201,10320,238.534,1802.487,1172,148.867,1434.57,38,0,0,0,1314.167,10306.258,11530
2016,1,5574,East Central Energy,WI,Cooperative,Final,617.644,4857.387,4818,69.334,601.663,288,0,0,0,0,0,0,686.978,5459.05,5106
2016,1,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,12602,77780,135698,20075,181397,21282,1417,18209,43,0,0,0,34094,277386,157023
2016,1,13697,North Central Power Co Inc,WI,Investor Owned,Final,322.688,2325.707,4567,85.303,656.182,440,23.491,255.429,5,0,0,0,431.482,3237.318,5012
2016,1,13780,Northern States Power Co,WI,Investor Owned,Final,24160.826,194462.101,207656,22690.154,233864.091,39118,10859.393,148863.11,119,0,0,0,57710.373,577189.302,246893
2016,1,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,Final,1011.278,7604.842,9301,474.284,4171.713,1480,301.002,3445.107,27,0,0,0,1786.564,15221.662,10808
2016,1,15086,Pioneer Power and Light Co,WI,Investor Owned,Final,134,911,1939,37.1,271,349,16.8,112.2,27,0,0,0,187.9,1294.2,2315
2016,1,18336,Superior Water and Light Co,WI,Investor Owned,Final,907.19,8529.088,12576,1075.322,13310.144,2039,3423.537,54043.679,118,0,0,0,5406.049,75882.911,14733
2016,1,20847,Wisconsin Electric Power Co,WI,Investor Owned,Final,113599.5,747362,997484,87021.1,755233,115584,47019.6,568442,675,1.4,11,1,247641.6,2071048,1113744
2016,1,20856,Wisconsin Power & Light Co,WI,Investor Owned,Final,41878,327862,404390,24762,230164,58824,29128,367562,985,0,0,0,95768,925588,464199
2016,1,20860,Wisconsin Public Service Corp,WI,Investor Owned,Final,35225.67,278028.284,385685,29474.385,327671.921,54885,18138.734,327130.323,188,0,0,0,82838.789,932830.528,440758
2016,1,40036,Westfield Electric Company,WI,Investor Owned,Final,55,338,612,42.4,303,167,52.4,402.3,16,0,0,0,149.8,1043.3,795
2016,1,59139,SunEdison LLC,WI,Behind the Meter,Final,0,0,0,0.894,12.318,3,0,0,0,0,0,0,0.894,12.318,3
2016,1,88888,Total EPM,WI,,Final,292517.808,2174100.209,2657072,212007.97,2012786.928,349176,139299.236,1917146.121,5509,1.4,11,1,643826.414,6104044.258,3011758
2016,1,0,Adjustment 2016,WV,,Final,1167.348,7898.517,9248,496.55,4506.408,1480,80.526,1040.092,7,0,0,0,1744.424,13445.017,10735
2016,1,733,Appalachian Power Co,WV,Investor Owned,Final,73472,701312,362012,32190,367769,66137,24118,366672,2281,0,0,0,129780,1435753,430430
2016,1,1764,Black Diamond Power Co,WV,Investor Owned,Final,553.55,4297.076,3530,190.194,1514.436,507,0,0,0,0,0,0,743.744,5811.512,4037
2016,1,12796,Monongahela Power Co,WV,Investor Owned,Final,46858.207,420560.442,332459,23836.59,252783.86,50169,28192.576,414468.387,7277,0,0,0,98887.373,1087812.689,389905
2016,1,15263,The Potomac Edison Company,WV,Investor Owned,Final,26023.944,251601.022,119858,7793.712,82828.919,17533,4248.618,63837.422,1951,0,0,0,38066.274,398267.363,139342
2016,1,20521,Wheeling Power Co,WV,Investor Owned,Final,4780,44476,35037,3319,38455,6133,14773,264125,265,0,0,0,22872,347056,41435
2016,1,88888,Total EPM,WV,,Final,152855.049,1430145.057,862144,67826.046,747857.623,141959,71412.72,1110142.901,11781,0,0,0,292093.815,3288145.581,1015884
2016,1,0,Adjustment 2016,WY,,Final,4574.108,38106.919,38518,3543.349,34635.429,8513,2634.096,29319.561,2375,0,0,0,10751.553,102061.909,49406
2016,1,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,3785.2,25034,36434,5482.4,46036,4943,3381.9,46697,4,0,0,0,12649.5,117767,41381
2016,1,7222,City of Gillette - (WY),WY,Municipal,Final,1549.109,15536.616,13288,1239.174,16000.755,2464,0,0,0,0,0,0,2788.283,31537.371,15752
2016,1,8566,High Plains Power Inc,WY,Cooperative,Final,2187.384,17334.678,12194,472.064,4887.341,454,4947.676,67216.352,532,0,0,0,7607.124,89438.371,13180
2016,1,11273,Lower Valley Energy Inc,WY,Cooperative,Final,3726,63501,19192,1673,28418,5881,183,3402,167,0,0,0,5582,95321,25240
2016,1,12199,Montana-Dakota Utilities Co,WY,Investor Owned,Final,1485,15430,13100,800,10035,2396,15,123,15,0,0,0,2300,25588,15511
2016,1,12825,NorthWestern Energy LLC - (MT),WY,Investor Owned,Final,22.179,198.809,183,154.586,1079.392,236,0,0,0,0,0,0,176.765,1278.201,419
2016,1,14354,PacifiCorp,WY,Investor Owned,Final,13603.411,117912.003,114273,11315.172,130365.04,23180,35963.84,570939.869,2787,0,0,0,60882.423,819216.912,140240
2016,1,19156,Powder River Energy Corp,WY,Cooperative,Final,2362.42,27702.6,14861,5590.49,68114.54,8472,7646.46,121519.72,3526,0,0,0,15599.37,217336.86,26859
2016,1,19545,"Black Hills Power, Inc. d/b/a",WY,Investor Owned,Final,270.5,2171,2086,290.8,2228,610,850.6,10273,11,0,0,0,1411.9,14672,2707
2016,1,27000,WAPA-- Western Area Power Administration,WY,Federal,Final,0,0,0,63.013,1863.014,2,0.655,16.932,1,0,0,0,63.668,1879.946,3
2016,1,27058,"High West Energy, Inc",WY,Cooperative,Final,702,5861,4642,169,2226,20,668,6609,1199,0,0,0,1539,14696,5861
2016,1,88888,Total EPM,WY,,Final,34267.311,328788.625,268771,30793.048,345888.511,57171,56291.227,856116.434,10617,0,0,0,121351.586,1530793.57,336559
2016,1,88888,US Total EPM,US,,Final,15704042.14,130971848.285,130327243,11133245.536,110410476.4,18001806,5080066.776,78847863.117,829287,62848.178,659976.96,78,31980202.63,320890164.762,149158414
2016,2,0,Adjustment 2016,AK,,Final,3752.15,17509.934,24231,6380.67,26993.465,10025,1917.152,9390.577,557,0,0,0,12049.972,53893.976,34813
2016,2,213,Alaska Electric Light&Power Co,AK,Investor Owned,Final,1796.79,14339.97,14432,1069.944,10496.088,2246,1185.364,11946.338,127,0,0,0,4052.098,36782.396,16805
2016,2,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,609.835,2200.688,5374,726.954,3184.925,2264,0,0,0,0,0,0,1336.789,5385.613,7638
2016,2,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,1756,3429,7797,2767,6478,3046,0,0,0,0,0,0,4523,9907,10843
2016,2,599,Anchorage Municipal Light and Power,AK,Municipal,Final,2004.401,12143.829,24561,9898.655,74718.818,6408,0,0,0,0,0,0,11903.056,86862.647,30969
2016,2,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,7985,43342,70692,7091,47582,9588,567,4180,7,0,0,0,15643,95104,80287
2016,2,7353,Golden Valley Elec Assn Inc,AK,Cooperative,Final,5024.838,25232.23,38548,2172.405,11831.014,6472,9374.53,67597.676,499,0,0,0,16571.773,104660.92,45519
2016,2,10210,Ketchikan Public Utilities,AK,Municipal,Final,792.758,7899.968,6422,629.975,6788.423,1289,145.584,1765.715,15,0,0,0,1568.317,16454.106,7726
2016,2,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,621,3636,4772,374,2272,1053,1392,9006,107,0,0,0,2387,14914,5932
2016,2,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,264,649,1134,424,1093,131,0,0,0,0,0,0,688,1742,1265
2016,2,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,7504.67,38807.6,58100,4037.959,24311.15,3916,0,0,0,0,0,0,11542.629,63118.75,62016
2016,2,19277,TDX North Slope Generating Co,AK,Investor Owned,Final,0,0,0,1745,7784,170,0,0,0,0,0,0,1745,7784,170
2016,2,19558,Homer Electric Assn Inc,AK,Cooperative,Final,3630.194,14238.12,26854,3109.174,14062.646,4047,1015.26,9841.121,25,0,0,0,7754.628,38141.887,30926
2016,2,88888,Total EPM,AK,,Final,35741.636,183428.339,282917,40426.736,237595.529,50655,15596.89,113727.427,1337,0,0,0,91765.262,534751.295,334909
2016,2,0,Adjustment 2016,AL,,Final,90865.253,820250.255,682940,44973.132,410136.573,125675,18499.104,269636.294,316,0,0,0,154337.489,1500023.122,808931
2016,2,195,Alabama Power Co,AL,Investor Owned,Final,173518,1415191,1256230,117331,1038809,198516,96523,1802323,6063,0,0,0,387372,4256323,1460809
2016,2,4958,Decatur Utilities,AL,Municipal,Final,2840,32114,22581,2420,26058,4047,2126,41379,11,0,0,0,7386,99551,26639
2016,2,6422,City of Florence - (AL),AL,Municipal,Final,5959.338,63558.299,40213,3336.572,32047.686,7951,806.849,11926.285,778,0,0,0,10102.759,107532.27,48942
2016,2,9094,City of Huntsville - (AL),AL,Municipal,Final,22407,243939,156160,15091,165554,21316,2536,43125,32,0,0,0,40034,452618,177508
2016,2,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Final,6757,64580,34667,2831,24663,8151,3191,62517,19,0,0,0,12779,151760,42837
