UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2025,12,4958,Decatur Utilities,AL,Municipal,Preliminary,2921,26161,22786,2521,22333,4165,2406,39895,11,0,0,0,7848,88389,26962
2025,12,6422,City of Florence - (AL),AL,Municipal,Preliminary,5913,48007,41733,4049,29818,11054,608,9319,8,0,0,0,10570,87144,52795
2025,12,9094,City of Huntsville - (AL),AL,Municipal,Preliminary,25987,209931,206797,20338,166915,25527,2585,33116,24,0,0,0,48910,409962,232348
2025,12,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Preliminary,7042,45625,37332,3741,24596,9310,5074,87851,22,0,0,0,15857,158072,46664
2025,12,17252,Singing River Elec Cooperative,AL,Cooperative,Preliminary,54.826,395.863,334,5.365,41.215,13,0,0,0,0,0,0,60.191,437.078,347
2025,12,18642,Tennessee Valley Authority,AL,Federal,Preliminary,0,0,0,2428.615,30434.725,1,23810.906,492028.631,11,0,0,0,26239.521,522463.356,12
2025,12,88888,State Total,AL,,Preliminary,452013.559,2823510.894,2439723,262985.943,1758689.559,398434,210390.811,2697098.013,7237,0,0,0,925390.313,7279298.466,2845394
2025,12,0,State Adjustment 2025,AR,,Preliminary,50281.534,416443.253,416988,23347.112,212872.015,52805,20559.334,234090.47,8897,0,0,0,94187.98,863405.738,478690
2025,12,814,Entergy Arkansas LLC,AR,Investor Owned,Preliminary,83280.513,659356.975,612856,46640.406,429960.541,101846,58844.451,1022100.927,23701,0.053,0.16,1,188765.423,2111418.603,738404
2025,12,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Preliminary,9200.201,66258.535,55192,1718.858,12750.435,4173,1381.905,20099.28,59,0,0,0,12300.964,99108.25,59424
2025,12,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,15471.019,114171.421,104579,4020.906,42360.666,7250,2265.327,25038.909,56,0,0,0,21757.252,181570.996,111885
2025,12,5860,Empire District Electric Co,AR,Investor Owned,Preliminary,602.107,4513.353,4898,285.795,3031.295,836,407.478,7002.372,9,0,0,0,1295.38,14547.02,5743
2025,12,6342,First Electric Coop Corp,AR,Cooperative,Preliminary,16732.784,133041.874,97389,3752.656,18399.113,7163,2622.805,37009.439,1424,0,0,0,23108.245,188450.426,105976
2025,12,12681,Mississippi County Electric Co,AR,Cooperative,Preliminary,536.015,6114.139,3247,135.813,1455.734,786,16816.882,276293.064,934,0,0,0,17488.71,283862.937,4967
2025,12,13718,City of North Little Rock - (AR),AR,Municipal,Preliminary,3190.097,23770.86,35786,1437.04,10830.502,4676,2625.03,24701.57,327,2.237,17.76,1,7254.404,59320.692,40790
2025,12,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,Preliminary,5811.889,65286.342,58777,5294.132,58213.158,11530,5654.504,80149.156,353,0,0,0,16760.525,203648.656,70660
2025,12,17698,Southwestern Electric Power Co,AR,Investor Owned,Preliminary,10753.674,99295.113,110706,8386.739,96509.025,19242,4902.801,80078.781,592,0,0,0,24043.214,275882.919,130540
2025,12,59579,Sunnova,AR,Behind the Meter,Preliminary,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,60025,Greenbacker Renewable Energy Corporation,AR,Behind the Meter,Preliminary,0,0,0,10.28,161.88,3,0,0,0,0,0,0,10.28,161.88,3
2025,12,66036,"EverBright, LLC",AR,Behind the Meter,Preliminary,0.4,2.049,3,0,0,0,0,0,0,0,0,0,0.4,2.049,3
2025,12,88888,State Total,AR,,Preliminary,195860.233,1588253.914,1500421,95029.737,886544.364,210310,116080.517,1806563.968,36352,2.29,17.92,2,406972.777,4281380.166,1747085
2025,12,0,State Adjustment 2025,AZ,,Preliminary,22568.956,136097.916,66476,18094.476,143213.968,27305,9455.223,122819.442,3974,0,0,0,50118.655,402131.326,97755
2025,12,176,Ajo Improvement Co,AZ,Investor Owned,Preliminary,37.93,239,810,21.97,169,200,0,0,0,0,0,0,59.9,408,1010
2025,12,803,Arizona Public Service Co,AZ,Investor Owned,Preliminary,151078.552,923328.893,1301224,179025.186,1340817.924,145152,16361.339,160756.278,2423,0,0,0,346465.077,2424903.095,1448799
2025,12,12919,Morenci Water and Electric,AZ,Investor Owned,Preliminary,91.03,1356.5,2229,84.39,1408.1,403,11895.91,268971.2,2,0,0,0,12071.33,271735.8,2634
2025,12,13314,Navajo Tribal Utility Authority,AZ,State,Preliminary,2134,13342,26979,2529,14784,3350,819,7560,4,0,0,0,5482,35686,30333
2025,12,16572,Salt River Project,AZ,Political Subdivision,Preliminary,113850,817255,1083387,106750.72,1118070.24,114508,29192,417840,45,77.276,820.757,1,249869.996,2353985.997,1197941
2025,12,19189,Trico Electric Cooperative Inc,AZ,Cooperative,Preliminary,5149.6,34176.04,53721,2324.93,15453.95,2371,434.72,3541.67,31,0,0,0,7909.25,53171.66,56123
2025,12,19728,"UNS Electric, Inc",AZ,Investor Owned,Preliminary,9827.33,64556.618,95288,7378.455,50650.047,11779,1081.451,9702.448,6,0,0,0,18287.236,124909.113,107073
2025,12,21538,"Mohave Electric Cooperative, Inc.",AZ,Cooperative,Preliminary,3334.7,22863.3,41741,1796.9,13702.2,4561,792.1,8133.6,24,0,0,0,5923.7,44699.1,46326
2025,12,24211,Tucson Electric Power Co,AZ,Investor Owned,Preliminary,34652.808,229191.481,416268,17506.343,123697.124,42059,19923.793,238401.255,570,2.803,18.103,1,72085.747,591307.963,458898
2025,12,25866,Ak-Chin Electric Utility Authority,AZ,State,Preliminary,60.451,481,349,228.477,2456,122,3.182,13,33,0,0,0,292.11,2950,504
2025,12,27000,WAPA-- Western Area Power Administration,AZ,Federal,Preliminary,0,0,0,164.919,4762.381,12,257.22,12190.578,5,0,0,0,422.139,16952.959,17
2025,12,57313,Tesla Inc.,AZ,Behind the Meter,Preliminary,4459.047,23422.801,39929,297.655,3338.66,809,0,0,0,0,0,0,4756.702,26761.461,40738
2025,12,59086,"Constellation Solar Holding, LLC",AZ,Behind the Meter,Preliminary,0,0,0,437.82,4057.824,9,0,0,0,0,0,0,437.82,4057.824,9
2025,12,59579,Sunnova,AZ,Behind the Meter,Preliminary,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,59580,"SunStrong Management, LLC",AZ,Behind the Meter,Preliminary,1519.439,6208.541,11358,0,0,0,0,0,0,0,0,0,1519.439,6208.541,11358
2025,12,59622,"Ahana Renewables, LLC",AZ,Behind the Meter,Preliminary,0,0,0,14.364,164.91,7,0,0,0,0,0,0,14.364,164.91,7
2025,12,59647,Sunrun Inc.,AZ,Behind the Meter,Preliminary,6112.077,27457.086,40066,0,0,0,0,0,0,0,0,0,6112.077,27457.086,40066
2025,12,59943,Spruce Finance,AZ,Behind the Meter,Preliminary,357.994,2167.782,3576,0,0,0,0,0,0,0,0,0,357.994,2167.782,3576
2025,12,60025,Greenbacker Renewable Energy Corporation,AZ,Behind the Meter,Preliminary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,60981,"TerraForm US Energy Services, LLC",AZ,Behind the Meter,Preliminary,0,0,0,94.184,878.903,29,0,0,0,0,0,0,94.184,878.903,29
2025,12,66026,Palmetto,AZ,Behind the Meter,Preliminary,1513.255,6128.704,8503,0,0,0,0,0,0,0,0,0,1513.255,6128.704,8503
2025,12,66036,"EverBright, LLC",AZ,Behind the Meter,Preliminary,284.746,1434.975,1816,0,0,0,0,0,0,0,0,0,284.746,1434.975,1816
2025,12,88888,State Total,AZ,,Preliminary,357031.915,2309707.637,3193720,336749.789,2837625.231,352676,90215.938,1249929.471,7117,80.079,838.86,2,784077.721,6398101.199,3553515
2025,12,0,State Adjustment 2025,CA,,Preliminary,980440.604,2787321.847,6151432,1258265.937,4717201.192,870100,319830.971,1602928.017,31966,4109.879,30919.98,1,2562647.391,9138371.036,7053499
2025,12,4390,City of Corona - (CA),CA,Municipal,Preliminary,93.937,584.915,1329,542.015,3705.134,559,251.947,2237.747,9,0,0,0,887.899,6527.796,1897
2025,12,9216,Imperial Irrigation District,CA,Political Subdivision,Preliminary,18950,88601,144203,20592,111751,22137,1157,5088,807,0,0,0,40699,205440,167147
2025,12,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,169771.051,620531.729,1419210,243458.461,934186.354,91506,14999.756,66198.496,9566,1779.563,7185.315,2,430008.831,1628101.894,1520284
2025,12,12745,Modesto Irrigation District,CA,Political Subdivision,Preliminary,16208.057,71413.753,104671,9698.784,51615.765,29742,7925.182,59117.046,150,0,0,0,33832.023,182146.564,134563
2025,12,14328,Pacific Gas & Electric Co.,CA,Investor Owned,Preliminary,296885,996811,1844959,220240,658679,212927,115772,458259,75746,0,0,0,632897,2113749,2133632
2025,12,14354,PacifiCorp,CA,Investor Owned,Preliminary,9511.583,38256.745,36376,5332.7,22794.624,7614,1377.824,4668.797,1939,0,0,0,16222.107,65720.166,45929
2025,12,14534,City of Pasadena - (CA),CA,Municipal,Preliminary,5935.242,24352.191,58768,12047.8,51336.928,8476,0,0,0,124.015,548.973,1,18107.057,76238.092,67245
2025,12,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,Preliminary,70372.7,449590.088,604239,50024.098,321110.721,71817,17063.853,138349.962,2494,298.313,2032.507,1,137758.964,911083.278,678551
2025,12,16609,San Diego Gas & Electric Co,CA,Investor Owned,Preliminary,46011.21,117629.947,284726,36400.993,93987.056,31772,4560.537,15617.968,1697,1381.284,6178.3,5,88354.024,233413.271,318200
2025,12,16612,City & County of San Francisco - (CA),CA,Municipal,Preliminary,1403.203,5585.943,4288,11574.772,62739.377,295,1379.006,6017.901,30,1613.954,8017.729,1,15970.935,82360.95,4614
2025,12,16655,City of Santa Clara - (CA),CA,Municipal,Preliminary,4360.904,24538.242,54462,2836.41,12532.342,6909,61306.122,374589.778,1277,20.428,71.659,1,68523.864,411732.021,62649
2025,12,17609,Southern California Edison Co,CA,Investor Owned,Preliminary,318769,415235,3255161,689847,2353807,451966,62335,225374,19421,0,0,0,1070951,2994416,3726548
2025,12,17612,Bear Valley Electric Service,CA,Investor Owned,Preliminary,3584.217,7300.33,23414,1326.714,3281.66,1490,792.361,3082.824,7,0,0,0,5703.292,13664.814,24911
2025,12,18260,Surprise Valley Electrification,CA,Cooperative,Preliminary,404.582,3081.535,2787,115.295,818.047,1005,78.015,481.649,923,0,0,0,597.892,4381.231,4715
2025,12,19281,Turlock Irrigation District,CA,Political Subdivision,Preliminary,10081,60763,81265,5282,40157,9056,7410,62929,6276,0,0,0,22773,163849,96597
2025,12,19840,"Valley Electric Assn, Inc",CA,Cooperative,Preliminary,1.426,7.282,12,0.149,0.263,2,24.814,302.081,30,0,0,0,26.389,309.626,44
2025,12,27000,WAPA-- Western Area Power Administration,CA,Federal,Preliminary,0,0,0,8366.098,117377.946,44,4794.38,102095.78,48,13.301,101,1,13173.779,219574.726,93
2025,12,57313,Tesla Inc.,CA,Behind the Meter,Preliminary,12447.641,45789.291,146438,2070.191,13947.526,6274,0,0,0,0,0,0,14517.832,59736.817,152712
2025,12,59086,"Constellation Solar Holding, LLC",CA,Behind the Meter,Preliminary,0,0,0,811.87,4415.633,26,3.32,23.258,1,0,0,0,815.19,4438.891,27
2025,12,59579,Sunnova,CA,Behind the Meter,Preliminary,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,59580,"SunStrong Management, LLC",CA,Behind the Meter,Preliminary,10420.665,19435.931,73492,0,0,0,0,0,0,0,0,0,10420.665,19435.931,73492
2025,12,59622,"Ahana Renewables, LLC",CA,Behind the Meter,Preliminary,0,0,0,329.043,1904.17,67,0,0,0,0,0,0,329.043,1904.17,67
2025,12,59647,Sunrun Inc.,CA,Behind the Meter,Preliminary,66816.509,113179.145,375863,0,0,0,0,0,0,0,0,0,66816.509,113179.145,375863
2025,12,59943,Spruce Finance,CA,Behind the Meter,Preliminary,2043.64,8531.561,24989,0,0,0,0,0,0,0,0,0,2043.64,8531.561,24989
2025,12,60025,Greenbacker Renewable Energy Corporation,CA,Behind the Meter,Preliminary,0,0,0,34.47,546.32,15,0,0,0,0,0,0,34.47,546.32,15
2025,12,60981,"TerraForm US Energy Services, LLC",CA,Behind the Meter,Preliminary,0,0,0,258.23,1499.8,81,0,0,0,0,0,0,258.23,1499.8,81
2025,12,61823,"Greenskies Renewable Energy, LLC",CA,Behind the Meter,Preliminary,0,0,0,187.647,2969.19,5,0,0,0,0,0,0,187.647,2969.19,5
2025,12,65242,"Scale Sustainable I, LLC",CA,Behind the Meter,Preliminary,0,0,0,22.29,110.614,2,0,0,0,0,0,0,22.29,110.614,2
2025,12,66026,Palmetto,CA,Behind the Meter,Preliminary,2366.757,4507.402,11859,0,0,0,0,0,0,0,0,0,2366.757,4507.402,11859
2025,12,66036,"EverBright, LLC",CA,Behind the Meter,Preliminary,5062.782,8128.451,26148,0,0,0,0,0,0,0,0,0,5062.782,8128.451,26148
2025,12,88888,State Total,CA,,Preliminary,2051941.71,5911176.328,14730091,2579664.967,9582474.662,1823887,621062.088,3127361.304,152387,9340.737,55055.463,13,5262009.502,18676067.757,16706378
2025,12,0,State Adjustment 2025,CO,,Preliminary,53386.483,302874.063,399245,36200.446,282561.607,76486,25023.701,256521.937,7394,0,0,0,114610.63,841957.607,483125
2025,12,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,21463.15,140666.025,220059,9743.538,88295.376,42581,14338.823,152177.564,1466,0,0,0,45545.511,381138.965,264106
2025,12,6604,City of Fort Collins - (CO),CO,Municipal,Preliminary,5829.263,42660.55,72085,4028.779,34573.24,9368,3166.486,36390.53,14,0,0,0,13024.528,113624.32,81467
2025,12,9336,CORE Electric Cooperative,CO,Cooperative,Preliminary,25741.19,152017.372,168587,9483.026,67786.423,14396,329.111,3425.518,10,0,0,0,35553.327,223229.313,182993
2025,12,10066,K C Electric Association,CO,Cooperative,Preliminary,473.923,3673.122,3418,1352.39,11425.548,2569,11.206,58.427,639,0,0,0,1837.519,15157.097,6626
2025,12,12866,Moon Lake Electric Assn Inc,CO,Cooperative,Preliminary,124.413,1288.361,1520,127.816,1378.781,553,3070.948,39254.036,142,0,0,0,3323.177,41921.178,2215
2025,12,15257,"Poudre Valley REA, Inc",CO,Cooperative,Preliminary,5920.575,47891.896,50933,4162.255,38217.335,5066,4333.972,59301.906,748,0,0,0,14416.802,145411.137,56747
2025,12,15466,Public Service Co of Colorado,CO,Investor Owned,Preliminary,128603.757,831329.377,1382554,121828.55,1024064.496,224698,39411.97,510926.098,316,689.478,7240.926,1,290533.755,2373560.897,1607569
2025,12,16603,"San Luis Valley R E C, Inc",CO,Cooperative,Preliminary,1361,7811,9158,673,5083,1584,694,3198,2547,0,0,0,2728,16092,13289
2025,12,19499,"United Power, Inc",CO,Cooperative,Preliminary,13598.983,78063.457,104706,7796.57,57967.438,11472,15785.429,154023.143,889,0,0,0,37180.982,290054.038,117067
2025,12,27000,WAPA-- Western Area Power Administration,CO,Federal,Preliminary,0,0,0,138.554,4205.911,6,5.072,211.116,3,0,0,0,143.626,4417.027,9
2025,12,27058,"High West Energy, Inc",CO,Cooperative,Preliminary,82.645,616.969,680,30.745,277.952,20,1668.768,16508.282,361,0,0,0,1782.158,17403.203,1061
2025,12,56146,"Black Hills Colorado Electric, LLC",CO,Investor Owned,Preliminary,9971.191,49560.61,89971,9468.197,62805,12126,3561.186,29596.39,55,0,0,0,23000.574,141962,102152
2025,12,57313,Tesla Inc.,CO,Behind the Meter,Preliminary,683.426,4000.294,12852,117.264,972.151,996,0,0,0,0,0,0,800.69,4972.445,13848
2025,12,59579,Sunnova,CO,Behind the Meter,Preliminary,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,59580,"SunStrong Management, LLC",CO,Behind the Meter,Preliminary,80.56,273.139,1302,0,0,0,0,0,0,0,0,0,80.56,273.139,1302
2025,12,59622,"Ahana Renewables, LLC",CO,Behind the Meter,Preliminary,0,0,0,60.421,660.81,31,0,0,0,0,0,0,60.421,660.81,31
2025,12,59647,Sunrun Inc.,CO,Behind the Meter,Preliminary,1054.038,3293.669,9527,0,0,0,0,0,0,0,0,0,1054.038,3293.669,9527
2025,12,59943,Spruce Finance,CO,Behind the Meter,Preliminary,46.287,415.074,1031,0,0,0,0,0,0,0,0,0,46.287,415.074,1031
2025,12,60025,Greenbacker Renewable Energy Corporation,CO,Behind the Meter,Preliminary,0.255,2.25,10,15.42,253.55,28,0,0,0,0,0,0,15.675,255.8,38
2025,12,60981,"TerraForm US Energy Services, LLC",CO,Behind the Meter,Preliminary,0,0,0,3.505,72.943,13,0,0,0,0,0,0,3.505,72.943,13
2025,12,61823,"Greenskies Renewable Energy, LLC",CO,Behind the Meter,Preliminary,0,0,0,3.768,96.542,1,0,0,0,0,0,0,3.768,96.542,1
2025,12,65242,"Scale Sustainable I, LLC",CO,Behind the Meter,Preliminary,0,0,0,17.09,197.83,4,0,0,0,0,0,0,17.09,197.83,4
2025,12,66026,Palmetto,CO,Behind the Meter,Preliminary,287.374,932.733,2346,0,0,0,0,0,0,0,0,0,287.374,932.733,2346
2025,12,66036,"EverBright, LLC",CO,Behind the Meter,Preliminary,77.076,271.386,623,0,0,0,0,0,0,0,0,0,77.076,271.386,623
2025,12,88888,State Total,CO,,Preliminary,268785.589,1667641.347,2530607,205251.334,1680895.933,401998,111400.672,1261592.947,14584,689.478,7240.926,1,586127.073,4617371.153,2947190
2025,12,0,State Adjustment 2025,CT,,Preliminary,72713.959,267429.208,231221,169441.544,750617.991,56450,33682.299,167841.897,1847,2029.303,12130.08,2,277867.105,1198019.176,289520
2025,12,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,210781.098,904143.126,1033061,36812.877,177154.426,77352,2081.25,11181.444,1646,0,0,0,249675.225,1092478.996,1112059
2025,12,7716,Groton Dept of Utilities - (CT),CT,Municipal,Preliminary,1884.121,10686.955,12677,1384.144,7826.642,1580,2510.796,19396.309,18,0,0,0,5779.061,37909.906,14275
2025,12,19497,United Illuminating Co,CT,Investor Owned,Preliminary,55531.058,169502.204,266399,11276.868,41357.314,16672,312.327,1163.729,210,150.106,1746,1,67270.359,213769.247,283282
2025,12,20038,Town of Wallingford - (CT),CT,Municipal,Preliminary,3862.903,20961.677,21435,2839.85,18909.944,3670,1065.723,7735.636,25,0,0,0,7768.476,47607.257,25130
2025,12,57313,Tesla Inc.,CT,Behind the Meter,Preliminary,349.169,1645.889,8398,58.563,505.572,848,0,0,0,0,0,0,407.732,2151.461,9246
2025,12,59086,"Constellation Solar Holding, LLC",CT,Behind the Meter,Preliminary,0,0,0,1.64,13.65,1,0,0,0,0,0,0,1.64,13.65,1
2025,12,59579,Sunnova,CT,Behind the Meter,Preliminary,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,59580,"SunStrong Management, LLC",CT,Behind the Meter,Preliminary,603.031,1231.032,3658,0,0,0,0,0,0,0,0,0,603.031,1231.032,3658
2025,12,59647,Sunrun Inc.,CT,Behind the Meter,Preliminary,3040.338,4515.647,19956,0,0,0,0,0,0,0,0,0,3040.338,4515.647,19956
2025,12,59943,Spruce Finance,CT,Behind the Meter,Preliminary,145.256,493.36,1831,0,0,0,0,0,0,0,0,0,145.256,493.36,1831
2025,12,60025,Greenbacker Renewable Energy Corporation,CT,Behind the Meter,Preliminary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,60981,"TerraForm US Energy Services, LLC",CT,Behind the Meter,Preliminary,0,0,0,4.655,40.702,6,0,0,0,0,0,0,4.655,40.702,6
2025,12,61823,"Greenskies Renewable Energy, LLC",CT,Behind the Meter,Preliminary,0,0,0,107.385,2835.738,33,0,0,0,0,0,0,107.385,2835.738,33
2025,12,66026,Palmetto,CT,Behind the Meter,Preliminary,461.091,794.361,2374,0,0,0,0,0,0,0,0,0,461.091,794.361,2374
2025,12,66036,"EverBright, LLC",CT,Behind the Meter,Preliminary,225.713,351.432,1352,0,0,0,0,0,0,0,0,0,225.713,351.432,1352
2025,12,88888,State Total,CT,,Preliminary,349597.737,1381754.891,1602362,221927.526,999261.979,156612,39652.395,207319.015,3746,2179.409,13876.08,3,613357.067,2602211.965,1762723
2025,12,0,State Adjustment 2025,DC,,Preliminary,11122.541,38267.402,33507,114999.884,555037.208,8985,3472.347,20061.529,1,3153.505,33653.461,3,132748.277,647019.6,42496
2025,12,15270,Potomac Electric Power Co,DC,Investor Owned,Preliminary,48129.545,209621.646,292016,35052.382,120411.897,18641,0,0,0,0,0,0,83181.927,330033.543,310657
2025,12,57313,Tesla Inc.,DC,Behind the Meter,Preliminary,12.157,67.998,501,0,0,0,0,0,0,0,0,0,12.157,67.998,501
2025,12,59086,"Constellation Solar Holding, LLC",DC,Behind the Meter,Preliminary,0,0,0,2.16,36.396,2,0,0,0,0,0,0,2.16,36.396,2
2025,12,59622,"Ahana Renewables, LLC",DC,Behind the Meter,Preliminary,0,0,0,0.687,14.2,2,0,0,0,0,0,0,0.687,14.2,2
2025,12,59647,Sunrun Inc.,DC,Behind the Meter,Preliminary,3.682,11.018,58,0,0,0,0,0,0,0,0,0,3.682,11.018,58
2025,12,88888,State Total,DC,,Preliminary,59267.925,247968.064,326082,150055.113,675499.701,27630,3472.347,20061.529,1,3153.505,33653.461,3,215948.89,977182.755,353716
2025,12,0,State Adjustment 2025,DE,,Preliminary,15544.345,79645.504,73569,31933.576,259896.499,19393,14114.711,138173.183,719,0,0,0,61592.632,477715.186,93681
2025,12,5027,Delmarva Power,DE,Investor Owned,Preliminary,58395.269,326961.188,279763,11737.991,81872.547,26772,98.055,1113.886,30,0,0,0,70231.315,409947.621,306565
2025,12,5070,Delaware Electric Cooperative,DE,Cooperative,Preliminary,17404,128604,108801,3259,23306,13167,19,69,333,0,0,0,20682,151979,122301
2025,12,5335,City of Dover - (DE),DE,Municipal,Preliminary,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0
2025,12,13519,City of Newark - (DE),DE,Municipal,Preliminary,1445.307,7855.515,12127,955.267,5678.29,1507,2461.751,18380.321,58,0,0,0,4862.325,31914.126,13692
2025,12,57313,Tesla Inc.,DE,Behind the Meter,Preliminary,335.833,895.616,3301,1.182,17.224,1,0,0,0,0,0,0,337.015,912.84,3302
2025,12,59086,"Constellation Solar Holding, LLC",DE,Behind the Meter,Preliminary,0,0,0,2.32,38.484,1,2.78,37.058,1,0,0,0,5.1,75.542,2
2025,12,59579,Sunnova,DE,Behind the Meter,Preliminary,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,59647,Sunrun Inc.,DE,Behind the Meter,Preliminary,31.924,122.442,391,0,0,0,0,0,0,0,0,0,31.924,122.442,391
2025,12,65242,"Scale Sustainable I, LLC",DE,Behind the Meter,Preliminary,0,0,0,0.17,1.58,1,0,0,0,0,0,0,0.17,1.58,1
2025,12,88888,State Total,DE,,Preliminary,93156.678,544084.265,477952,47889.506,370810.624,60842,16696.297,157773.448,1141,0,0,0,157742.481,1072668.337,539935
2025,12,0,State Adjustment 2025,FL,,Preliminary,320744.55,2293648.712,2182924,150210.471,1307568.555,290348,34896.591,384998.369,7600,0,0,0,505851.612,3986215.636,2480872
2025,12,6452,Florida Power & Light Co,FL,Investor Owned,Preliminary,652630.91,4775696,5379448,431671.47,4155989.3,666216,24672.66,335649.12,13929,514.83,4919.12,1,1109489.87,9272253.54,6059594
2025,12,6455,"Duke Energy Florida, LLC",FL,Investor Owned,Preliminary,271264.329,1345155.42,1832157,154272.191,1119268.782,217430,24919.923,255141.373,1527,0,0,0,450456.443,2719565.575,2051114
2025,12,6457,Florida Public Utilities Co,FL,Investor Owned,Preliminary,4574,23918,26053,4686,25248,4543,428,5158,2,0,0,0,9688,54324,30598
2025,12,9617,JEA,FL,Municipal,Preliminary,63081,432813,481071,39816.687,346009.627,61651,18257,204646,161,31.313,292.373,1,121186,983761,542884
2025,12,18454,Tampa Electric Co,FL,Investor Owned,Preliminary,115484.953,645890.715,773254,83089.632,633543.349,91476,14885.099,158031.962,1275,0,0,0,213459.684,1437466.026,866005
2025,12,57313,Tesla Inc.,FL,Behind the Meter,Preliminary,15.702,263.184,703,0,0,0,0,0,0,0,0,0,15.702,263.184,703
2025,12,59579,Sunnova,FL,Behind the Meter,Preliminary,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,59622,"Ahana Renewables, LLC",FL,Behind the Meter,Preliminary,0,0,0,5.416,27.77,1,0,0,0,0,0,0,5.416,27.77,1
2025,12,59647,Sunrun Inc.,FL,Behind the Meter,Preliminary,3210.717,13197.041,17103,0,0,0,0,0,0,0,0,0,3210.717,13197.041,17103
