UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2015,1,4958,Decatur Utilities,AL,Municipal,Final,3461,35901,22393,2715,26396,4013,2074,43684,11,0,0,0,8250,105981,26417
2015,1,6422,City of Florence - (AL),AL,Municipal,Final,6938.042,72825.872,39887,3592.22,34570.71,7878,941.495,12254.115,783,0,0,0,11471.757,119650.697,48548
2015,1,9094,City of Huntsville - (AL),AL,Municipal,Final,25848,275367,153073,16148,175115,20919,2894,44104,34,0,0,0,44890,494586,174026
2015,1,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Final,6122,58265,34462,2760,23377,8133,3288,60868,17,0,0,0,12170,142510,42612
2015,1,17252,Singing River Elec Pwr Assn,AL,Cooperative,Final,49.931,425.305,306,5.542,46.968,19,0,0,0,0,0,0,55.473,472.273,325
2015,1,18642,Tennessee Valley Authority,AL,Federal,Final,0,0,0,2527,36423,1,17152,420270,11,0,0,0,19679,456693,12
2015,1,88888,Total EPM,AL,,Final,354906.949,3250397.394,2174689,202795.373,1929037.294,361185,156478.291,2830206.087,7210,0,0,0,714180.613,8009640.775,2543084
2015,1,0,Adjustment 2015,AR,,Final,43096.922,476019.873,363476,17516.711,208645.048,45790,15262.582,226260.949,8313,0.269,0.01,0,75876.484,910925.88,417579
2015,1,814,Entergy Arkansas Inc,AR,Investor Owned,Final,72103.193,840505.966,586608,37003.085,491449.227,91734,30805.47,528085.928,23656,0.898,9.84,1,139912.646,1860050.961,701999
2015,1,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,7708.383,77288.309,49679,1239.905,13159.239,3604,1091.8,21568.46,25,0,0,0,10040.088,112016.008,53308
2015,1,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,11398.431,125701.998,75247,2142.693,26908.115,5241,1402.129,24460.766,37,0,0,0,14943.253,177070.879,80525
2015,1,5860,Empire District Electric Co,AR,Investor Owned,Final,482.215,3965.405,3650,256.762,2609.979,784,446.739,5952.067,9,0,0,0,1185.716,12527.451,4443
2015,1,6342,First Electric Coop Corp,AR,Cooperative,Final,13071.975,142651.152,83559,1603.383,16472.07,5555,1664.124,33043.014,898,0,0,0,16339.482,192166.236,90012
2015,1,12681,Mississippi County Electric Co,AR,Cooperative,Final,431.796,7221.343,3395,121.638,1962.799,691,10120.616,203542.328,693,0,0,0,10674.05,212726.47,4779
2015,1,13718,City of North Little Rock - (AR),AR,Municipal,Final,3051,31750,33487,1948,20291,4882,1421,18609,146,3,26,1,6423,70676,38516
2015,1,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,Final,4877.531,74439.267,54910,4171.718,60812.101,10559,3897.838,83454.001,387,0,0,0,12947.087,218705.369,65856
2015,1,17698,Southwestern Electric Power Co,AR,Investor Owned,Final,8684,114716,97967,6709,105636,17608,5196,94502,607,0,0,0,20589,314854,116182
2015,1,88888,Total EPM,AR,,Final,164905.446,1894259.313,1351978,72712.895,947945.578,186448,71308.298,1239478.513,34771,4.167,35.85,2,308930.806,4081719.254,1573199
2015,1,0,Adjustment 2015,AZ,,Final,14253.244,117145.025,148726,12289.65,128373.779,26477,6302.046,105043.073,3059,0,0,0,32844.94,350561.877,178262
2015,1,176,Ajo Improvement Co,AZ,Investor Owned,Final,43.86,457,820,24.35,387,206,11.62,134,1,0,0,0,79.83,978,1027
2015,1,803,Arizona Public Service Co,AZ,Investor Owned,Final,111427,945315,1048536,102724,942922,126273,13249,165154,3740,0,0,0,227400,2053391,1178549
2015,1,12919,Morenci Water and Electric,AZ,Investor Owned,Final,150.07,1800.5,2386,107.48,1367.1,380,7995.98,212985.4,2,0,0,0,8253.53,216153,2768
2015,1,13314,Navajo Tribal Utility Authority,AZ,State,Final,1928,19350,25952,2358,21181,3175,1643,20662,3,0,0,0,5929,61193,29130
2015,1,16572,Salt River Project,AZ,Political Subdivision,Final,82814,838634,905990,64048,826368,98434,16584,327753,52,43,533,1,163489,1993288,1004477
2015,1,19189,Trico Electric Cooperative Inc,AZ,Cooperative,Final,4592.62,33026.54,41087,1858.11,13917.45,2313,216.79,3519.27,31,0,0,0,6667.52,50463.26,43431
2015,1,19728,"UNS Electric, Inc",AZ,Investor Owned,Final,6857.041,67995.824,82522,4369.994,42499.481,11320,1476.032,15944.251,14,0,0,0,12703.067,126439.556,93856
2015,1,21538,"Mohave Electric Cooperative, I",AZ,Cooperative,Final,2865.2,25133.3,35743,1531.7,15080.2,4068,406.7,5366.3,19,0,0,0,4803.6,45579.8,39830
2015,1,24211,Tucson Electric Power Co,AZ,Investor Owned,Final,30433.835,277277.489,375925,15870.702,140775.386,40045,18721.789,254848.892,597,0,0,0,65026.326,672901.767,416567
2015,1,25866,Ak-Chin Electric Utility Authority,AZ,State,Final,19.914,234,292,173.783,2295,112,3.572,51,29,0,0,0,197.269,2580,433
2015,1,27000,WAPA-- Western Area Power Administration,AZ,Federal,Final,0,0,0,1338.545,52152.545,14,2067.637,64920.69,21,0,0,0,3406.182,117073.235,35
2015,1,57313,SolarCity Corporation,AZ,Behind the Meter,Final,1749.42,12444.87,18627,452.18,4357.73,514,0,0,0,0,0,0,2201.6,16802.6,19141
2015,1,59086,"Constellation Solar Holding, LLC",AZ,Behind the Meter,Final,0,0,0,281.6,2963.8,9,0,0,0,0,0,0,281.6,2963.8,9
2015,1,59139,SunEdison LLC,AZ,Behind the Meter,Final,0,0,0,161.506,1814.754,49,0,0,0,0,0,0,161.506,1814.754,49
2015,1,59556,"Kilowatt Financial, LLC",AZ,Behind the Meter,Final,10.839,59.875,78,0,0,0,0,0,0,0,0,0,10.839,59.875,78
2015,1,59558,"OneRoof Energy, Inc.",AZ,Behind the Meter,Final,13.561,132.5,153,0,0,0,0,0,0,0,0,0,13.561,132.5,153
2015,1,59579,Sunnova,AZ,Behind the Meter,Final,102.396,404.88,667,0,0,0,0,0,0,0,0,0,102.396,404.88,667
2015,1,59580,"SunPower Capital, LLC",AZ,Behind the Meter,Final,195.595,2732.59,4206,0,0,0,0,0,0,0,0,0,195.595,2732.59,4206
2015,1,59624,"Vivint Solar, Inc.",AZ,Behind the Meter,Final,19.141,136.335,180,0,0,0,0,0,0,0,0,0,19.141,136.335,180
2015,1,59647,Sunrun Inc.,AZ,Behind the Meter,Final,99.35,567.425,782,0,0,0,0,0,0,0,0,0,99.35,567.425,782
2015,1,88888,Total EPM,AZ,,Final,257575.086,2342847.153,2692672,207589.6,2196455.225,313389,68678.166,1176381.876,7568,43,533,1,533885.852,5716217.254,3013630
2015,1,0,Adjustment 2015,CA,,Final,79411.79,499155.618,803653,224346.536,1764347.5,167582,115406.705,1218073.58,3918,1703.253,27660.687,1,420868.284,3509237.385,975154
2015,1,4390,City of Corona - (CA),CA,Municipal,Final,51.38,328.038,611,659.523,3764.771,406,228.182,2177.351,8,0,0,0,939.085,6270.16,1025
2015,1,9216,Imperial Irrigation District,CA,Political Subdivision,Final,13348,98251,130257,13850,107665,20656,867,5192,821,0,0,0,28065,211108,151734
2015,1,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,99735.122,657721.449,1312628,149376.005,1024916.594,88737,18388.436,129525.983,9349,1369.286,9852.784,2,268868.849,1822016.81,1410716
2015,1,12745,Modesto Irrigation District,CA,Political Subdivision,Final,12150.58,73114.459,95952,8257.309,61136.964,20641,5610.976,56442.712,157,0,0,0,26018.865,190694.135,116750
2015,1,14328,Pacific Gas & Electric Co,CA,Investor Owned,Final,459886,2525774,4449564,317437,2143152,531141,120476,1106387,88425,0,0,0,897799,5775313,5069130
2015,1,14354,PacifiCorp,CA,Investor Owned,Final,6507.835,41184.109,35479,3545.214,24513.671,7335,788.984,7007.723,1950,0,0,0,10842.033,72705.503,44764
2015,1,14534,City of Pasadena - (CA),CA,Municipal,Final,4604.539,27429.321,54795,8768.162,57313.688,8499,0,0,0,103.069,740.675,1,13475.77,85483.684,63295
2015,1,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,Final,55163.229,433048.15,545098,32225.691,266218.329,66719,13382.611,144877.422,2569,232.692,2325.612,1,101004.223,846469.513,614387
2015,1,16609,San Diego Gas & Electric Co,CA,Investor Owned,Final,132655.141,654130.448,1260430,101753.914,545077.225,151101,25512.103,157889.349,458,562,8260,4,260483.158,1365357.022,1411993
2015,1,16612,City & County of San Francisco,CA,Municipal,Final,0,0,0,6764.23,73061.279,2102,89.28,1894.533,1,498.45,8664.61,1,7351.96,83620.422,2104
2015,1,16655,City of Santa Clara - (CA),CA,Municipal,Final,2759,25159,45136,1248,8115,6251,24507,232200,1698,0,0,0,28514,265474,53085
2015,1,17609,Southern California Edison Co,CA,Investor Owned,Final,432452,2437338,4362737,379752,2844876,581571,54282,512568,31784,755,5779,1,867241,5800561,4976093
2015,1,17612,Bear Valley Electric Service,CA,Investor Owned,Final,2579.129,9459.135,22227,1032.171,3831.306,1495,654.277,3797.67,7,0,0,0,4265.577,17088.111,23729
2015,1,18260,Surprise Valley Electrification,CA,Cooperative,Final,299.415,4183.329,2813,72.12,966.426,875,29.962,274.715,824,0,0,0,401.497,5424.47,4512
2015,1,19281,Turlock Irrigation District,CA,Political Subdivision,Final,8853,57818,72652,2451,18713,23939,7447,66650,3932,0,0,0,18751,143181,100523
2015,1,19840,"Valley Electric Assn, Inc",CA,Cooperative,Final,1.58,12.6,12,0.2,1.294,2,0.206,2.284,30,0,0,0,1.986,16.178,44
2015,1,27000,WAPA-- Western Area Power Administration,CA,Federal,Final,0,0,0,5692.025,163603.096,35,117.267,9373.237,45,11.332,56,1,5820.624,173032.333,81
2015,1,57313,SolarCity Corporation,CA,Behind the Meter,Final,4442.94,21744.92,56721,1004.53,7736.07,558,0,0,0,0,0,0,5447.47,29480.99,57279
2015,1,59086,"Constellation Solar Holding, LLC",CA,Behind the Meter,Final,0,0,0,54.549,536.14,5,2.665,20.5,1,0,0,0,57.214,556.64,6
2015,1,59139,SunEdison LLC,CA,Behind the Meter,Final,0,0,0,748.357,5295.311,256,0,0,0,0,0,0,748.357,5295.311,256
2015,1,59556,"Kilowatt Financial, LLC",CA,Behind the Meter,Final,238.679,1606.05,3108,0,0,0,0,0,0,0,0,0,238.679,1606.05,3108
2015,1,59557,RGS Energy,CA,Behind the Meter,Final,3.6,12,29,0,0,0,0,0,0,0,0,0,3.6,12,29
2015,1,59558,"OneRoof Energy, Inc.",CA,Behind the Meter,Final,39.389,161.5,386,0,0,0,0,0,0,0,0,0,39.389,161.5,386
2015,1,59579,Sunnova,CA,Behind the Meter,Final,313.768,1073.179,2241,0,0,0,0,0,0,0,0,0,313.768,1073.179,2241
2015,1,59580,"SunPower Capital, LLC",CA,Behind the Meter,Final,1653.036,7719.53,16880,0,0,0,0,0,0,0,0,0,1653.036,7719.53,16880
2015,1,59622,"Ahana Renewables, LLC",CA,Behind the Meter,Final,0,0,0,204.098,623.539,25,0,0,0,0,0,0,204.098,623.539,25
2015,1,59624,"Vivint Solar, Inc.",CA,Behind the Meter,Final,760.556,5016.496,13397,0,0,0,0,0,0,0,0,0,760.556,5016.496,13397
2015,1,59635,"Corinthian Energy, LLC",CA,Behind the Meter,Final,42.587,217.133,569,0,0,0,0,0,0,0,0,0,42.587,217.133,569
2015,1,59647,Sunrun Inc.,CA,Behind the Meter,Final,3657.57,11849.719,25490,0,0,0,0,0,0,0,0,0,3657.57,11849.719,25490
2015,1,88888,Total EPM,CA,,Final,1321609.865,7593507.183,13312865,1259242.634,9125464.203,1679931,387790.654,3654354.059,145977,5235.082,63339.368,12,2973878.235,20436664.813,15138785
2015,1,0,Adjustment 2015,CO,,Final,37114.726,308954.786,421934,25374.131,259671.324,71774,22209.434,288853.119,8680,-0.032,0,0,84698.259,857479.229,502388
2015,1,3989,City of Colorado Springs - (CO),CO,Municipal,Final,17127.11,140535.239,187548,7740.433,95632.9,30334,11604.818,161617.643,1561,0,0,0,36472.361,397785.782,219443
2015,1,6604,City of Fort Collins - (CO),CO,Municipal,Final,4307.952,46113.463,61303,3158.351,41476.053,8779,2060.037,35216.22,13,0,0,0,9526.34,122805.736,70095
2015,1,9336,Intermountain Rural Elec Assn,CO,Cooperative,Final,17129,133689,133762,5345,47656,12103,800,9786,70,0,0,0,23274,191131,145935
2015,1,10066,K C Electric Association,CO,Cooperative,Final,499,3891,3289,780,7058,2453,4,44,730,0,0,0,1283,10993,6472
2015,1,12866,Moon Lake Electric Assn Inc,CO,Cooperative,Final,112.621,1873.356,1564,190.992,2777.424,863,2646.79,41782.708,11,0,0,0,2950.403,46433.488,2438
2015,1,15257,"Poudre Valley R  E  A, Inc",CO,Cooperative,Final,4417.964,39521.768,32491,2360.751,21747.249,3968,2988.155,38785.131,249,0,0,0,9766.87,100054.148,36708
2015,1,15466,Public Service Co of Colorado,CO,Investor Owned,Final,93848.52,858686,1205083,96908.201,1081995,210732,34920.884,562661,328,566.3,5732,1,226243.905,2509074,1416144
2015,1,16603,"San Luis Valley R E C, Inc",CO,Cooperative,Final,1105,7650,8390,521,4138,1313,322,560,2630,0,0,0,1948,12348,12333
2015,1,19499,"United Power, Inc",CO,Cooperative,Final,7927.16,66019.617,63896,5012.076,47957.4,9737,4182.249,48896.496,666,0,0,0,17121.485,162873.513,74299
2015,1,27000,WAPA-- Western Area Power Administration,CO,Federal,Final,0,0,0,212.52,6634.57,14,0,0,0,0,0,0,212.52,6634.57,14
2015,1,27058,"High West Energy, Inc",CO,Cooperative,Final,82,716,618,33,318,19,410,3479,311,0,0,0,525,4513,948
2015,1,56146,Black Hills/Colorado Elec.Util,CO,Investor Owned,Final,8841,64714,82706,8327,70764,11555,3381,33375,66,0,0,0,20549,168853,94327
2015,1,57313,SolarCity Corporation,CO,Behind the Meter,Final,369.15,2593.03,8245,78.47,668.35,801,0,0,0,0,0,0,447.62,3261.38,9046
2015,1,59139,SunEdison LLC,CO,Behind the Meter,Final,0,0,0,32.475,601.19,33,0.386,5.931,1,0,0,0,32.861,607.121,34
2015,1,59556,"Kilowatt Financial, LLC",CO,Behind the Meter,Final,25.172,344.822,714,0,0,0,0,0,0,0,0,0,25.172,344.822,714
2015,1,59579,Sunnova,CO,Behind the Meter,Final,0.866,7.237,9,0,0,0,0,0,0,0,0,0,0.866,7.237,9
2015,1,59580,"SunPower Capital, LLC",CO,Behind the Meter,Final,11.994,259.18,410,0,0,0,0,0,0,0,0,0,11.994,259.18,410
2015,1,59647,Sunrun Inc.,CO,Behind the Meter,Final,91.52,443.516,1154,0,0,0,0,0,0,0,0,0,91.52,443.516,1154
2015,1,88888,Total EPM,CO,,Final,193010.755,1676012.014,2213116,156074.4,1689095.46,364478,85529.753,1225062.248,15316,566.268,5732,1,435181.176,4595901.722,2592911
2015,1,0,Adjustment 2015,CT,,Final,103187.927,465064.33,505872,124658.021,780476.374,66047,27722.318,214924.884,2259,3480.18,18827.609,3,259048.446,1479293.197,574181
2015,1,4176,Connecticut Light & Power Co,CT,Investor Owned,Final,132093.809,666728.946,749156,41013.951,221466.389,72862,4030.138,21181.85,2035,0,0,0,177137.898,909377.185,824053
2015,1,7716,Groton Dept of Utilities - (CT),CT,Municipal,Final,1765.046,11611.975,11840,1360.49,9656.015,1571,2304.851,20107.336,15,0,0,0,5430.387,41375.326,13426
2015,1,19497,United Illuminating Co,CT,Investor Owned,Final,33328,129303,179295,12861,58098,15771,905,4571,406,0,0,0,47094,191972,195472
2015,1,20038,Town of Wallingford - (CT),CT,Municipal,Final,2712.294,22800.622,21014,2275.901,19922.567,3634,1054.863,10834.246,24,0,0,0,6043.058,53557.435,24672
2015,1,57313,SolarCity Corporation,CT,Behind the Meter,Final,60.55,463.27,1871,16.35,221.61,24,0,0,0,0,0,0,76.9,684.88,1895
2015,1,59086,"Constellation Solar Holding, LLC",CT,Behind the Meter,Final,0,0,0,2.144,17.864,1,0.216,1.713,1,0,0,0,2.36,19.577,2
2015,1,59139,SunEdison LLC,CT,Behind the Meter,Final,0,0,0,16.772,138.456,18,0,0,0,0,0,0,16.772,138.456,18
2015,1,59556,"Kilowatt Financial, LLC",CT,Behind the Meter,Final,0.672,8.968,27,0,0,0,0,0,0,0,0,0,0.672,8.968,27
2015,1,59579,Sunnova,CT,Behind the Meter,Final,3.073,7.204,17,0,0,0,0,0,0,0,0,0,3.073,7.204,17
2015,1,59647,Sunrun Inc.,CT,Behind the Meter,Final,17.33,50.529,199,0,0,0,0,0,0,0,0,0,17.33,50.529,199
2015,1,88888,Total EPM,CT,,Final,273168.701,1296038.844,1469291,182204.629,1089997.275,159928,36017.386,271621.029,4740,3480.18,18827.609,3,494870.896,2676484.757,1633962
2015,1,0,Adjustment 2015,DC,,Final,8773.288,60056.389,26341,46211.896,349430.126,6376,1697.306,20147.061,1,3237.502,34893.352,1,59919.992,464526.928,32719
2015,1,15270,Potomac Electric Power Co,DC,Investor Owned,Final,36267.824,314778.177,209738,26605.349,237122.807,17031,0,0,0,0,0,0,62873.173,551900.984,226769
2015,1,57313,SolarCity Corporation,DC,Behind the Meter,Final,3.37,29.46,175,0,0,0,0,0,0,0,0,0,3.37,29.46,175
2015,1,59086,"Constellation Solar Holding, LLC",DC,Behind the Meter,Final,0,0,0,3.908,20.87,1,0,0,0,0,0,0,3.908,20.87,1
2015,1,59647,Sunrun Inc.,DC,Behind the Meter,Final,0.21,1,4,0,0,0,0,0,0,0,0,0,0.21,1,4
2015,1,88888,Total EPM,DC,,Final,45044.692,374865.026,236258,72821.153,586573.803,23408,1697.306,20147.061,1,3237.502,34893.352,1,122800.653,1016479.242,259668
2015,1,0,Adjustment 2015,DE,,Final,10543.537,76314.808,50899,19632.153,228828.739,12392,11934.174,151034.557,650,0,0,0,42109.864,456178.104,63941
2015,1,5027,Delmarva Power,DE,Investor Owned,Final,43565.443,367710.555,245279,9003.796,96275.965,25102,.,.,112,0,0,0,52569.239,463986.52,270493
2015,1,5070,Delaware Electric Cooperative,DE,Cooperative,Final,12422,111577,79506,2078,19066,9487,0,0,0,0,0,0,14500,130643,88993
2015,1,5335,City of Dover - (DE),DE,Municipal,Final,2404,19223,20050,2168,18635,3348,1928,21136,41,0,0,0,6500,58994,23439
2015,1,13519,City of Newark - (DE),DE,Municipal,Final,1325,8603,10374,819,5778,1476,1833,17341,53,0,0,0,3977,31722,11903
2015,1,57313,SolarCity Corporation,DE,Behind the Meter,Final,20.9,130.92,319,1.62,30.91,1,0,0,0,0,0,0,22.52,161.83,320
2015,1,59647,Sunrun Inc.,DE,Behind the Meter,Final,9.93,55.064,123,0,0,0,0,0,0,0,0,0,9.93,55.064,123
2015,1,88888,Total EPM,DE,,Final,70290.81,583614.347,406550,33702.569,368614.614,51806,15695.174,189511.557,856,0,0,0,119688.553,1141740.518,459212
2015,1,0,Adjustment 2015,FL,,Final,264106.289,2328673.02,1787133,128888.26,1282959.329,253231,29062.536,335248.439,4183,0.084,3.494,0,422057.169,3946884.282,2044547
2015,1,6452,Florida Power & Light Co,FL,Investor Owned,Final,427827,3861826,4173910,319521,3463698,529963,16160,236927,10474,671,7319,1,764179,7569770,4714348
2015,1,6455,"Duke Energy Florida, Inc",FL,Investor Owned,Final,176860.95,1319005.21,1433362,108838.16,1087837.358,186385,21865.78,247424.713,2184,0,0,0,307564.89,2654267.281,1621931
2015,1,6457,Florida Public Utilities Co,FL,Investor Owned,Final,4208,27407,23878,3305,24384,7374,243,2200,2,0,0,0,7756,53991,31254
2015,1,7801,Gulf Power Co,FL,Investor Owned,Final,60937.056,439586.483,388769,32546.763,288958.18,55565,10894.678,138475.585,258,0,0,0,104378.497,867020.248,444592
2015,1,9617,JEA,FL,Municipal,Final,54281.397,447605.992,387422,35404.971,327888.76,54071,19173.048,231283.45,209,27.256,282.382,1,108886.672,1007060.584,441703
2015,1,18454,Tampa Electric Co,FL,Investor Owned,Final,74010.565,639549.953,629631,61456.347,608441.425,81188,12542.669,146947.364,1583,0,0,0,148009.581,1394938.742,712402
2015,1,57313,SolarCity Corporation,FL,Behind the Meter,Final,10.96,138.17,229,0,0,0,0,0,0,0,0,0,10.96,138.17,229
2015,1,59139,SunEdison LLC,FL,Behind the Meter,Final,0,0,0,30.294,118.981,5,0,0,0,0,0,0,30.294,118.981,5
2015,1,88888,Total EPM,FL,,Final,1062242.217,9063791.828,8824334,689990.795,7084286.033,1167782,109941.711,1338506.551,18893,698.34,7604.876,2,1862873.063,17494189.288,10011011
2015,1,0,Adjustment 2015,GA,,Final,248564.323,2363424.526,1678422,94111.282,894998.984,203312,42496.108,609206.621,10886,0.002,-0.041,0,385171.715,3867630.09,1892620
2015,1,3408,City of Chattanooga - (TN),GA,Municipal,Final,1717,17192,9457,425,3862,1252,30,329,1,0,0,0,2172,21383,10710
2015,1,3916,Cobb Electric Membership Corp,GA,Cooperative,Final,20072,192226,177865,9723,98905,21175,1192,16873,87,0,0,0,30987,308004,199127
2015,1,7140,Georgia Power Co,GA,Investor Owned,Final,282583.18,2661910.462,2105986,265123.889,2737696.522,310352,110098.664,1947068.022,9130,847.784,15760.226,1,658653.517,7362435.232,2425469
2015,1,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,Final,27212,293459,195035,12430,117620,20921,3890,56097,193,0,0,0,43532,467176,216149
2015,1,59139,SunEdison LLC,GA,Behind the Meter,Final,0,0,0,19.516,385.02,6,0,0,0,0,0,0,19.516,385.02,6
2015,1,88888,Total EPM,GA,,Final,580148.503,5528211.988,4166765,381832.687,3853467.526,557018,157706.772,2629573.643,20297,847.786,15760.185,1,1120535.748,12027013.342,4744081
2015,1,0,Adjustment 2015,HI,,Final,1.289,18.202,-7241,-4.064,-36.685,-1660,122.477,603.522,1,0,0,0,119.702,585.039,-8900
2015,1,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,Final,12416.406,33660.616,70477,11641.699,32433.377,12953,5775.859,19070.046,81,0,0,0,29833.964,85164.039,83511
2015,1,10071,Kauai Island Utility Cooperative,HI,Cooperative,Final,5002.826,13947.435,28690,3221.868,8958.511,4609,3842.974,11875.708,127,0,0,0,12067.668,34781.654,33426
2015,1,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,11737.589,32253.42,59813,10522.961,28678.74,10098,9733.825,29666.687,137,0,0,0,31994.375,90598.847,70048
2015,1,19547,Hawaiian Electric Co Inc,HI,Investor Owned,Final,41178.279,131085.965,268348,47967.109,166021.232,33356,55594.996,220248.957,377,0,0,0,144740.384,517356.154,302081
2015,1,57313,SolarCity Corporation,HI,Behind the Meter,Final,211.08,1209.71,1618,166.61,1588.45,1297,0,0,0,0,0,0,377.69,2798.16,2915
2015,1,59139,SunEdison LLC,HI,Behind the Meter,Final,0,0,0,64.267,280.395,12,0,0,0,0,0,0,64.267,280.395,12
2015,1,59556,"Kilowatt Financial, LLC",HI,Behind the Meter,Final,16.405,93.664,111,0,0,0,0,0,0,0,0,0,16.405,93.664,111
2015,1,59558,"OneRoof Energy, Inc.",HI,Behind the Meter,Final,27.353,227.22,277,0,0,0,0,0,0,0,0,0,27.353,227.22,277
2015,1,59579,Sunnova,HI,Behind the Meter,Final,18.056,53.877,60,0,0,0,0,0,0,0,0,0,18.056,53.877,60
2015,1,59580,"SunPower Capital, LLC",HI,Behind the Meter,Final,32.415,190.91,513,0,0,0,0,0,0,0,0,0,32.415,190.91,513
2015,1,59624,"Vivint Solar, Inc.",HI,Behind the Meter,Final,446.18,1970.91,3144,0,0,0,0,0,0,0,0,0,446.18,1970.91,3144
2015,1,59647,Sunrun Inc.,HI,Behind the Meter,Final,272.73,1148.743,1526,0,0,0,0,0,0,0,0,0,272.73,1148.743,1526
2015,1,88888,Total EPM,HI,,Final,71360.608,215860.672,427336,73580.45,237924.02,60665,75070.131,281464.92,723,0,0,0,220011.189,735249.612,488724
2015,1,0,Adjustment 2015,IA,,Final,56441.595,530147.24,376060,25669.901,295049.467,56297,21570.773,318754.01,4307,0,0,0,103682.269,1143950.717,436664
2015,1,471,Amana Society Service Co,IA,Investor Owned,Final,77,619,705,75,678,180,447,5413,1,0,0,0,599,6710,886
2015,1,9417,Interstate Power and Light Co,IA,Investor Owned,Final,50810,404541,410412,32249,341088,76172,32443,550209,1587,0,0,0,115502,1295838,488171
2015,1,12341,MidAmerican Energy Co,IA,Investor Owned,Final,49218.037,629454.038,566352,29142.807,449597.941,91883,34769.538,795971.34,1655,0,0,0,113130.382,1875023.319,659890
2015,1,88888,Total EPM,IA,,Final,156546.632,1564761.278,1353529,87136.708,1086413.408,224532,89230.311,1670347.35,7550,0,0,0,332913.651,4321522.036,1585611
2015,1,0,Adjustment 2015,ID,,Final,7749.098,95452.908,61641,2440.033,36059.171,8864,1266.606,27084.633,2017,0,0,0,11455.737,158596.712,72522
